"Row_ID","Order_ID","Order_Date","Ship_Date","Customer_Name","City","Ship_Mode","Customer_ID","Country","Segment","Sales","State","Postal_Code","Region","Product_ID","Category","Sub_Category","Product_Name"
"9068","CA-2017-150077","4/2/2017","10/2/2017","Maribeth Schnelling","Rockville","Standard Class","MS-17365","United States","Consumer","90.48","Maryland","20852","East","TEC-PH-10002890","Technology","Phones","AT&T 17929 Lendline Telephone"
"9069","CA-2017-106278","2/9/2017","5/9/2017","Becky Martin","Des Moines","Second Class","BM-11140","United States","Consumer","215.976","Washington","98198","West","FUR-CH-10003061","Furniture","Chairs","Global Leather Task Chair, Black"
"9070","CA-2017-106278","2/9/2017","5/9/2017","Becky Martin","Des Moines","Second Class","BM-11140","United States","Consumer","65.94","Washington","98198","West","OFF-EN-10003567","Office Supplies","Envelopes","Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10 x 13 , 100/Box"
"9071","CA-2018-147550","4/12/2018","5/12/2018","Katrina Edelman","Philadelphia","First Class","KE-16420","United States","Corporate","11.352","Pennsylvania","19134","East","FUR-FU-10001918","Furniture","Furnishings","C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings"
"9072","CA-2016-136105","12/6/2016","16/06/2016","Sam Zeldin","Columbus","Standard Class","SZ-20035","United States","Home Office","24.56","Indiana","47201","Central","OFF-ST-10002444","Office Supplies","Storage","Recycled Eldon Regeneration Jumbo File"
"9073","CA-2017-142524","4/9/2017","8/9/2017","Mick Brown","Springfield","Standard Class","MB-18085","United States","Consumer","16.56","Missouri","65807","Central","OFF-EN-10003286","Office Supplies","Envelopes","Staple envelope"
"9074","CA-2017-142524","4/9/2017","8/9/2017","Mick Brown","Springfield","Standard Class","MB-18085","United States","Consumer","279.95","Missouri","65807","Central","TEC-AC-10000109","Technology","Accessories","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive"
"9075","CA-2015-136336","21/04/2015","26/04/2015","Dorothy Badders","Henderson","Standard Class","DB-13555","United States","Corporate","828.84","Kentucky","42420","South","OFF-ST-10002574","Office Supplies","Storage","SAFCO Commercial Wire Shelving, Black"
"9076","US-2016-136259","5/11/2016","8/11/2016","Christy Brittain","Lakewood","First Class","CB-12415","United States","Consumer","7.218","Ohio","44107","East","OFF-BI-10000773","Office Supplies","Binders","Insertable Tab Post Binder Dividers"
"9077","US-2016-136259","5/11/2016","8/11/2016","Christy Brittain","Lakewood","First Class","CB-12415","United States","Consumer","27.2","Ohio","44107","East","OFF-SU-10004661","Office Supplies","Supplies","Acme Titanium Bonded Scissors"
"9078","US-2015-124625","3/11/2015","7/11/2015","Stephanie Phelps","Omaha","Standard Class","SP-20650","United States","Corporate","89.97","Nebraska","68104","Central","TEC-AC-10003280","Technology","Accessories","Belkin F8E887 USB Wired Ergonomic Keyboard"
"9079","CA-2017-108105","16/02/2017","23/02/2017","Giulietta Weimer","Henderson","Standard Class","GW-14605","United States","Consumer","318.08","Kentucky","42420","South","FUR-FU-10003773","Furniture","Furnishings","Eldon Cleatmat Plus Chair Mats for High Pile Carpets"
"9080","CA-2017-108105","16/02/2017","23/02/2017","Giulietta Weimer","Henderson","Standard Class","GW-14605","United States","Consumer","5.8","Kentucky","42420","South","OFF-BI-10002412","Office Supplies","Binders","Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders"
"9081","CA-2018-166898","11/9/2018","13/09/2018","Ken Heidel","Santa Ana","Second Class","KH-16630","United States","Corporate","143.952","California","92704","West","TEC-PH-10002564","Technology","Phones","OtterBox Defender Series Case - Samsung Galaxy S4"
"9082","CA-2018-166898","11/9/2018","13/09/2018","Ken Heidel","Santa Ana","Second Class","KH-16630","United States","Corporate","19.44","California","92704","West","OFF-PA-10002262","Office Supplies","Paper","Xerox 192"
"9083","CA-2018-169005","2/11/2018","6/11/2018","Barry Gonzalez","Springfield","Standard Class","BG-11035","United States","Consumer","5.56","Virginia","22153","South","OFF-AR-10000246","Office Supplies","Art","Newell 318"
"9084","CA-2016-104038","6/2/2016","8/2/2016","Lori Olson","Suffolk","First Class","LO-17170","United States","Corporate","146.73","Virginia","23434","South","OFF-ST-10002554","Office Supplies","Storage","Tennsco Industrial Shelving"
"9085","CA-2016-104038","6/2/2016","8/2/2016","Lori Olson","Suffolk","First Class","LO-17170","United States","Corporate","29.9","Virginia","23434","South","OFF-PA-10002751","Office Supplies","Paper","Xerox 1920"
"9086","CA-2017-126102","10/9/2017","12/9/2017","Dianna Vittorini","Los Angeles","Second Class","DV-13465","United States","Consumer","276.784","California","90049","West","OFF-BI-10004318","Office Supplies","Binders","Ibico EB-19 Dual Function Manual Binding System"
"9087","CA-2017-143406","26/09/2017","30/09/2017","Lisa Ryan","Houston","Standard Class","LR-17035","United States","Corporate","93.032","Texas","77041","Central","OFF-AP-10001564","Office Supplies","Appliances","Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup"
"9088","CA-2017-143406","26/09/2017","30/09/2017","Lisa Ryan","Houston","Standard Class","LR-17035","United States","Corporate","454.965","Texas","77041","Central","FUR-CH-10000513","Furniture","Chairs","High-Back Leather Managers Chair"
"9089","CA-2016-150308","15/12/2016","20/12/2016","Rick Reed","Cary","Standard Class","RR-19525","United States","Corporate","246.168","North Carolina","27511","South","TEC-PH-10001433","Technology","Phones","Cisco Small Business SPA 502G VoIP phone"
"9090","CA-2017-131093","17/09/2017","20/09/2017","Troy Staebel","Springfield","Second Class","TS-21610","United States","Consumer","295.4","Ohio","45503","East","OFF-ST-10002790","Office Supplies","Storage","Safco Industrial Shelving"
"9091","US-2018-148831","13/10/2018","15/10/2018","Alan Hwang","Louisville","First Class","AH-10210","United States","Consumer","348.56","Kentucky","40214","South","OFF-ST-10002974","Office Supplies","Storage","Trav-L-File Heavy-Duty Shuttle II, Black"
"9092","CA-2016-162950","28/06/2016","3/7/2016","Dorothy Wardle","Troy","Second Class","DW-13585","United States","Corporate","15.552","Ohio","45373","East","OFF-PA-10003177","Office Supplies","Paper","Xerox 1999"
"9093","CA-2016-162950","28/06/2016","3/7/2016","Dorothy Wardle","Troy","Second Class","DW-13585","United States","Corporate","482.94","Ohio","45373","East","FUR-BO-10001918","Furniture","Bookcases","Sauder Forest Hills Library with Doors, Woodland Oak Finish"
"9094","US-2016-132836","1/6/2016","5/6/2016","Ashley Jarboe","Detroit","Standard Class","AJ-10945","United States","Consumer","299.98","Michigan","48227","Central","TEC-PH-10001299","Technology","Phones","Polycom CX300 Desktop Phone USB VoIP phone"
"9095","US-2016-132836","1/6/2016","5/6/2016","Ashley Jarboe","Detroit","Standard Class","AJ-10945","United States","Consumer","403.68","Michigan","48227","Central","OFF-BI-10004224","Office Supplies","Binders","Catalog Binders with Expanding Posts"
"9096","US-2016-132836","1/6/2016","5/6/2016","Ashley Jarboe","Detroit","Standard Class","AJ-10945","United States","Consumer","41.9","Michigan","48227","Central","TEC-PH-10001300","Technology","Phones","iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4"
"9097","US-2016-132836","1/6/2016","5/6/2016","Ashley Jarboe","Detroit","Standard Class","AJ-10945","United States","Consumer","28.91","Michigan","48227","Central","OFF-LA-10004178","Office Supplies","Labels","Avery 491"
"9098","US-2015-158365","12/4/2015","17/04/2015","Stewart Visinsky","Bloomington","Standard Class","SV-20785","United States","Consumer","32.4","Indiana","47401","Central","OFF-PA-10000289","Office Supplies","Paper","Xerox 213"
"9099","CA-2018-152933","12/10/2018","16/10/2018","Matthew Grinstein","Dallas","Standard Class","MG-17650","United States","Home Office","369.544","Texas","75081","Central","TEC-PH-10002085","Technology","Phones","Clarity 53712"
"9100","CA-2018-152933","12/10/2018","16/10/2018","Matthew Grinstein","Dallas","Standard Class","MG-17650","United States","Home Office","10.368","Texas","75081","Central","OFF-PA-10001934","Office Supplies","Paper","Xerox 1993"
"9101","CA-2018-152933","12/10/2018","16/10/2018","Matthew Grinstein","Dallas","Standard Class","MG-17650","United States","Home Office","791.88","Texas","75081","Central","TEC-AC-10003033","Technology","Accessories","Plantronics CS510 - Over-the-Head monaural Wireless Headset System"
"9102","CA-2016-163181","7/11/2016","12/11/2016","Adrian Barton","Houston","Standard Class","AB-10105","United States","Consumer","23.64","Texas","77041","Central","OFF-AR-10001683","Office Supplies","Art","Lumber Crayons"
"9103","CA-2016-163181","7/11/2016","12/11/2016","Adrian Barton","Houston","Standard Class","AB-10105","United States","Consumer","84.784","Texas","77041","Central","OFF-ST-10001713","Office Supplies","Storage","Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black"
"9104","CA-2016-163181","7/11/2016","12/11/2016","Adrian Barton","Houston","Standard Class","AB-10105","United States","Consumer","64.96","Texas","77041","Central","FUR-FU-10000193","Furniture","Furnishings","Tenex Chairmats For Use with Hard Floors"
"9105","CA-2016-163181","7/11/2016","12/11/2016","Adrian Barton","Houston","Standard Class","AB-10105","United States","Consumer","32.06","Texas","77041","Central","OFF-BI-10000474","Office Supplies","Binders","Avery Recycled Flexi-View Covers for Binding Systems"
"9106","CA-2016-163181","7/11/2016","12/11/2016","Adrian Barton","Houston","Standard Class","AB-10105","United States","Consumer","177.648","Texas","77041","Central","OFF-ST-10000129","Office Supplies","Storage","Fellowes Recycled Storage Drawers"
"9107","CA-2016-163181","7/11/2016","12/11/2016","Adrian Barton","Houston","Standard Class","AB-10105","United States","Consumer","287.91","Texas","77041","Central","TEC-MA-10001016","Technology","Machines","Canon PC170 Desktop Personal Copier"
"9108","CA-2016-132941","25/05/2016","28/05/2016","Muhammed MacIntyre","Haltom City","First Class","MM-18280","United States","Corporate","22.368","Texas","76117","Central","OFF-SU-10002557","Office Supplies","Supplies","Fiskars Spring-Action Scissors"
"9109","CA-2016-132941","25/05/2016","28/05/2016","Muhammed MacIntyre","Haltom City","First Class","MM-18280","United States","Corporate","32.368","Texas","76117","Central","OFF-PA-10002160","Office Supplies","Paper","Xerox 1978"
"9110","CA-2016-132941","25/05/2016","28/05/2016","Muhammed MacIntyre","Haltom City","First Class","MM-18280","United States","Corporate","207.984","Texas","76117","Central","TEC-AC-10003095","Technology","Accessories","Logitech G35 7.1-Channel Surround Sound Headset"
"9111","CA-2015-132010","13/10/2015","15/10/2015","Michelle Arnett","Richmond","First Class","MA-17995","United States","Home Office","36.4","Virginia","23223","South","OFF-EN-10003160","Office Supplies","Envelopes","Pastel Pink Envelopes"
"9112","CA-2015-132010","13/10/2015","15/10/2015","Michelle Arnett","Richmond","First Class","MA-17995","United States","Home Office","22.96","Virginia","23223","South","TEC-AC-10001542","Technology","Accessories","SanDisk Cruzer 16 GB USB Flash Drive"
"9113","CA-2015-132010","13/10/2015","15/10/2015","Michelle Arnett","Richmond","First Class","MA-17995","United States","Home Office","315.2","Virginia","23223","South","OFF-ST-10003641","Office Supplies","Storage","Space Solutions Industrial Galvanized Steel Shelving."
"9114","CA-2015-132010","13/10/2015","15/10/2015","Michelle Arnett","Richmond","First Class","MA-17995","United States","Home Office","15.18","Virginia","23223","South","OFF-BI-10002432","Office Supplies","Binders","Wilson Jones Standard D-Ring Binders"
"9115","CA-2017-135461","7/2/2017","10/2/2017","Erica Bern","Los Angeles","Second Class","EB-13975","United States","Corporate","623.96","California","90049","West","TEC-PH-10004094","Technology","Phones","Motorola L703CM"
"9116","CA-2018-153045","19/01/2018","24/01/2018","Neola Schneider","Philadelphia","Second Class","NS-18505","United States","Consumer","429.6","Pennsylvania","19140","East","TEC-PH-10001817","Technology","Phones","Wilson Electronics DB Pro Signal Booster"
"9117","CA-2018-153045","19/01/2018","24/01/2018","Neola Schneider","Philadelphia","Second Class","NS-18505","United States","Consumer","31.968","Pennsylvania","19140","East","FUR-FU-10002759","Furniture","Furnishings","12-1/2 Diameter Round Wall Clock"
"9118","CA-2018-153045","19/01/2018","24/01/2018","Neola Schneider","Philadelphia","Second Class","NS-18505","United States","Consumer","887.271","Pennsylvania","19140","East","FUR-CH-10000309","Furniture","Chairs","Global Comet Stacking Arm Chair"
"9119","CA-2018-153045","19/01/2018","24/01/2018","Neola Schneider","Philadelphia","Second Class","NS-18505","United States","Consumer","21.696","Pennsylvania","19140","East","OFF-PA-10003673","Office Supplies","Paper","Strathmore Photo Mount Cards"
"9120","US-2017-155971","6/6/2017","12/6/2017","Ross Baird","Los Angeles","Standard Class","RB-19795","United States","Home Office","22.05","California","90036","West","OFF-LA-10000452","Office Supplies","Labels","Avery 488"
"9121","US-2017-155971","6/6/2017","12/6/2017","Ross Baird","Los Angeles","Standard Class","RB-19795","United States","Home Office","99.9","California","90036","West","OFF-PA-10000210","Office Supplies","Paper","Xerox Blank Computer Paper"
"9122","CA-2018-122007","18/03/2018","20/03/2018","Jason Klamczynski","Los Angeles","Second Class","JK-15325","United States","Corporate","90.86","California","90032","West","OFF-AP-10000358","Office Supplies","Appliances","Fellowes Basic Home/Office Series Surge Protectors"
"9123","CA-2018-162250","24/11/2018","24/11/2018","Patrick Ryan","San Francisco","Same Day","PR-18880","United States","Consumer","7.78","California","94109","West","OFF-PA-10002137","Office Supplies","Paper","Southworth 100% Résumé Paper, 24lb."
"9124","US-2017-158288","26/11/2017","28/11/2017","Eric Hoffmann","Philadelphia","Second Class","EH-13945","United States","Consumer","78.759","Pennsylvania","19120","East","OFF-BI-10003364","Office Supplies","Binders","Binding Machine Supplies"
"9125","CA-2017-128916","18/08/2017","20/08/2017","Matt Abelman","Houston","Second Class","MA-17560","United States","Home Office","9.552","Texas","77070","Central","FUR-FU-10001940","Furniture","Furnishings","Staple-based wall hangings"
"9126","CA-2017-128916","18/08/2017","20/08/2017","Matt Abelman","Houston","Second Class","MA-17560","United States","Home Office","5.344","Texas","77070","Central","FUR-FU-10000320","Furniture","Furnishings","OIC Stacking Trays"
"9127","CA-2016-157028","28/11/2016","3/12/2016","Michelle Arnett","Las Cruces","Standard Class","MA-17995","United States","Home Office","8.28","New Mexico","88001","West","OFF-AR-10004441","Office Supplies","Art","BIC Brite Liner Highlighters"
"9128","CA-2018-112473","25/05/2018","1/6/2018","Jeremy Lonsdale","Houston","Standard Class","JL-15505","United States","Consumer","50.136","Texas","77070","Central","OFF-ST-10002182","Office Supplies","Storage","Iris 3-Drawer Stacking Bin, Black"
"9129","US-2018-147655","4/9/2018","5/9/2018","Aaron Smayling","Redmond","First Class","AS-10045","United States","Corporate","88.074","Oregon","97756","West","OFF-BI-10002931","Office Supplies","Binders","Avery Trapezoid Extra Heavy Duty 4 Binders"
"9130","CA-2017-130911","24/03/2017","26/03/2017","Dan Campbell","Cleveland","Second Class","DC-12850","United States","Consumer","301.47","Ohio","44105","East","FUR-BO-10004357","Furniture","Bookcases","OSullivan Living Dimensions 3-Shelf Bookcases"
"9131","CA-2017-130911","24/03/2017","26/03/2017","Dan Campbell","Cleveland","Second Class","DC-12850","United States","Consumer","18.656","Ohio","44105","East","OFF-AR-10000475","Office Supplies","Art","Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black"
"9132","CA-2018-100055","28/05/2018","1/6/2018","Michael Dominguez","Laurel","Standard Class","MD-17860","United States","Corporate","27.46","Maryland","20707","East","FUR-FU-10001473","Furniture","Furnishings","DAX Wood Document Frame"
"9133","CA-2018-100055","28/05/2018","1/6/2018","Michael Dominguez","Laurel","Standard Class","MD-17860","United States","Corporate","125.13","Maryland","20707","East","OFF-AP-10001469","Office Supplies","Appliances","Fellowes 8 Outlet Superior Workstation Surge Protector"
"9134","CA-2016-157805","31/08/2016","4/9/2016","Rick Huthwaite","San Diego","Standard Class","RH-19510","United States","Home Office","555.96","California","92037","West","TEC-PH-10004447","Technology","Phones","Toshiba IPT2010-SD IP Telephone"
"9135","CA-2017-124254","12/4/2017","17/04/2017","Thomas Boland","Wilson","Standard Class","TB-21175","United States","Corporate","129.552","North Carolina","27893","South","OFF-ST-10001469","Office Supplies","Storage","Fellowes Bankers Box Recycled Super Stor/Drawer"
"9136","CA-2017-124254","12/4/2017","17/04/2017","Thomas Boland","Wilson","Standard Class","TB-21175","United States","Corporate","51.984","North Carolina","27893","South","OFF-ST-10000060","Office Supplies","Storage","Fellowes Bankers Box Staxonsteel Drawer File/Stacking System"
"9137","CA-2017-124254","12/4/2017","17/04/2017","Thomas Boland","Wilson","Standard Class","TB-21175","United States","Corporate","10.272","North Carolina","27893","South","OFF-PA-10000807","Office Supplies","Paper","TOPS Important Message Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"
"9138","CA-2015-123400","2/2/2015","9/2/2015","Eric Barreto","Saint Petersburg","Standard Class","EB-13930","United States","Consumer","18.336","Florida","33710","South","OFF-BI-10000666","Office Supplies","Binders","Surelock Post Binders"
"9139","CA-2015-123400","2/2/2015","9/2/2015","Eric Barreto","Saint Petersburg","Standard Class","EB-13930","United States","Consumer","180.96","Florida","33710","South","TEC-PH-10002890","Technology","Phones","AT&T 17929 Lendline Telephone"
"9140","CA-2015-106971","2/9/2015","8/9/2015","Bryan Mills","Buffalo Grove","Standard Class","BM-11785","United States","Consumer","475.944","Illinois","60089","Central","TEC-AC-10000844","Technology","Accessories","Logitech Gaming G510s - Keyboard"
"9141","CA-2018-123029","30/09/2018","2/10/2018","Bradley Talbott","Los Angeles","Second Class","BT-11530","United States","Home Office","159.98","California","90049","West","TEC-AC-10002402","Technology","Accessories","Razer Kraken PRO Over Ear PC and Music Headset"
"9142","CA-2017-139409","5/9/2017","7/9/2017","Fred Wasserman","New York City","First Class","FW-14395","United States","Corporate","43.6","New York","10011","East","TEC-PH-10003988","Technology","Phones","LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite"
"9143","US-2018-166688","20/05/2018","26/05/2018","Rick Duston","Las Vegas","Standard Class","RD-19480","United States","Consumer","8.288","Nevada","89115","West","OFF-BI-10004040","Office Supplies","Binders","Wilson Jones Impact Binders"
"9144","US-2018-166688","20/05/2018","26/05/2018","Rick Duston","Las Vegas","Standard Class","RD-19480","United States","Consumer","1123.128","Nevada","89115","West","TEC-PH-10004094","Technology","Phones","Motorola L703CM"
"9145","US-2018-166688","20/05/2018","26/05/2018","Rick Duston","Las Vegas","Standard Class","RD-19480","United States","Consumer","64.9","Nevada","89115","West","OFF-AP-10000358","Office Supplies","Appliances","Fellowes Basic Home/Office Series Surge Protectors"
"9146","CA-2016-126970","20/09/2016","24/09/2016","Theone Pippenger","Naperville","Standard Class","TP-21130","United States","Consumer","2.808","Illinois","60540","Central","OFF-BI-10000138","Office Supplies","Binders","Acco Translucent Poly Ring Binders"
"9147","US-2017-165505","23/01/2017","27/01/2017","Claudia Bergmann","Burlington","Standard Class","CB-12535","United States","Corporate","99.98","Vermont","0","East","TEC-AC-10002926","Technology","Accessories","Logitech Wireless Marathon Mouse M705"
"9148","US-2017-165505","23/01/2017","27/01/2017","Claudia Bergmann","Burlington","Standard Class","CB-12535","United States","Corporate","8.04","Vermont","0","East","OFF-AR-10003477","Office Supplies","Art","4009 Highlighters"
"9149","US-2017-165505","23/01/2017","27/01/2017","Claudia Bergmann","Burlington","Standard Class","CB-12535","United States","Corporate","1564.29","Vermont","0","East","OFF-ST-10001526","Office Supplies","Storage","Iceberg Mobile Mega Data/Printer Cart"
"9150","US-2015-157070","1/6/2015","6/6/2015","Quincy Jones","Detroit","Standard Class","QJ-19255","United States","Corporate","138.56","Michigan","48234","Central","OFF-BI-10001765","Office Supplies","Binders","Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges"
"9151","US-2015-157070","1/6/2015","6/6/2015","Quincy Jones","Detroit","Standard Class","QJ-19255","United States","Corporate","65.52","Michigan","48234","Central","OFF-AP-10004859","Office Supplies","Appliances","Acco 6 Outlet Guardian Premium Surge Suppressor"
"9152","US-2016-106873","24/09/2016","29/09/2016","Kunst Miller","Avondale","Second Class","KM-16720","United States","Consumer","14.576","Arizona","85323","West","OFF-AR-10003179","Office Supplies","Art","Dixon Ticonderoga Core-Lock Colored Pencils"
"9153","US-2016-106873","24/09/2016","29/09/2016","Kunst Miller","Avondale","Second Class","KM-16720","United States","Consumer","23.2","Arizona","85323","West","TEC-AC-10002345","Technology","Accessories","HP Standard 104 key PS/2 Keyboard"
"9154","US-2016-106873","24/09/2016","29/09/2016","Kunst Miller","Avondale","Second Class","KM-16720","United States","Consumer","16.464","Arizona","85323","West","OFF-AR-10001246","Office Supplies","Art","Newell 317"
"9155","CA-2017-132990","1/8/2017","3/8/2017","Khloe Miller","Philadelphia","Second Class","KM-16660","United States","Consumer","19.312","Pennsylvania","19140","East","FUR-FU-10004864","Furniture","Furnishings","Eldon 500 Class Desk Accessories"
"9156","CA-2015-102645","23/01/2015","28/01/2015","Ionia McGrath","Las Vegas","Standard Class","IM-15055","United States","Consumer","40.08","Nevada","89115","West","OFF-PA-10001804","Office Supplies","Paper","Xerox 195"
"9157","CA-2015-134215","4/8/2015","8/8/2015","Marina Lichtenstein","Bangor","Standard Class","ML-17395","United States","Corporate","101.96","Maine","4401","East","OFF-AP-10001271","Office Supplies","Appliances","Eureka The Boss Cordless Rechargeable Stick Vac"
"9158","CA-2015-134215","4/8/2015","8/8/2015","Marina Lichtenstein","Bangor","Standard Class","ML-17395","United States","Corporate","259.74","Maine","4401","East","OFF-PA-10004353","Office Supplies","Paper","Southworth 25% Cotton Premium Laser Paper and Envelopes"
"9159","CA-2015-134215","4/8/2015","8/8/2015","Marina Lichtenstein","Bangor","Standard Class","ML-17395","United States","Corporate","255.42","Maine","4401","East","TEC-AC-10002473","Technology","Accessories","Maxell 4.7GB DVD-R"
"9160","CA-2017-118934","9/8/2017","14/08/2017","Gary Hansen","Hendersonville","Standard Class","GH-14410","United States","Home Office","4.338","Tennessee","37075","South","OFF-BI-10003314","Office Supplies","Binders","Tuff Stuff Recycled Round Ring Binders"
"9161","CA-2017-118934","9/8/2017","14/08/2017","Gary Hansen","Hendersonville","Standard Class","GH-14410","United States","Home Office","11.88","Tennessee","37075","South","OFF-BI-10004465","Office Supplies","Binders","Avery Durable Slant Ring Binders"
"9162","CA-2017-160108","8/12/2017","12/12/2017","Arthur Gainer","Eau Claire","Standard Class","AG-10900","United States","Consumer","405.86","Wisconsin","54703","Central","FUR-BO-10003450","Furniture","Bookcases","Bush Westfield Collection Bookcases, Dark Cherry Finish"
"9163","CA-2017-160108","8/12/2017","12/12/2017","Arthur Gainer","Eau Claire","Standard Class","AG-10900","United States","Consumer","680.01","Wisconsin","54703","Central","FUR-CH-10002335","Furniture","Chairs","Hon GuestStacker Chair"
"9164","CA-2016-164007","8/6/2016","12/6/2016","Maureen Gnade","Chicago","Standard Class","MG-17695","United States","Consumer","2.376","Illinois","60610","Central","TEC-AC-10003433","Technology","Accessories","Maxell 4.7GB DVD+R 5/Pack"
"9165","CA-2016-164007","8/6/2016","12/6/2016","Maureen Gnade","Chicago","Standard Class","MG-17695","United States","Consumer","143.128","Illinois","60610","Central","OFF-AP-10003849","Office Supplies","Appliances","Hoover Shoulder Vac Commercial Portable Vacuum"
"9166","CA-2017-100300","24/06/2017","26/06/2017","Max Jones","San Diego","Second Class","MJ-17740","United States","Consumer","4476.8","California","92037","West","TEC-MA-10000984","Technology","Machines","Okidata MB760 Printer"
"9167","CA-2017-100300","24/06/2017","26/06/2017","Max Jones","San Diego","Second Class","MJ-17740","United States","Consumer","104.85","California","92037","West","OFF-PA-10000418","Office Supplies","Paper","Xerox 189"
"9168","CA-2017-100300","24/06/2017","26/06/2017","Max Jones","San Diego","Second Class","MJ-17740","United States","Consumer","241.44","California","92037","West","OFF-AP-10001242","Office Supplies","Appliances","APC 7 Outlet Network SurgeArrest Surge Protector"
"9169","CA-2017-140571","15/03/2017","19/03/2017","Sanjit Jacobs","Jackson","Standard Class","SJ-20125","United States","Home Office","319.76","Mississippi","39212","South","OFF-PA-10001954","Office Supplies","Paper","Xerox 1964"
"9170","CA-2017-140571","15/03/2017","19/03/2017","Sanjit Jacobs","Jackson","Standard Class","SJ-20125","United States","Home Office","45.68","Mississippi","39212","South","OFF-PA-10001954","Office Supplies","Paper","Xerox 1964"
"9171","US-2017-155768","1/12/2017","1/12/2017","Laurel Beltran","Oxnard","Same Day","LB-16795","United States","Home Office","31.96","California","93030","West","FUR-FU-10000448","Furniture","Furnishings","Tenex Chairmats For Use With Carpeted Floors"
"9172","US-2017-155768","1/12/2017","1/12/2017","Laurel Beltran","Oxnard","Same Day","LB-16795","United States","Home Office","47.9","California","93030","West","OFF-PA-10001357","Office Supplies","Paper","Xerox 1886"
"9173","US-2017-155768","1/12/2017","1/12/2017","Laurel Beltran","Oxnard","Same Day","LB-16795","United States","Home Office","1112.94","California","93030","West","OFF-ST-10002292","Office Supplies","Storage","Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish"
"9174","US-2017-155768","1/12/2017","1/12/2017","Laurel Beltran","Oxnard","Same Day","LB-16795","United States","Home Office","22.92","California","93030","West","OFF-EN-10001219","Office Supplies","Envelopes","#10- 4 1/8 x 9 1/2 Security-Tint Envelopes"
"9175","CA-2018-119424","12/6/2018","14/06/2018","Sarah Brown","Kent","Second Class","SB-20185","United States","Consumer","71.976","Washington","98031","West","TEC-PH-10002564","Technology","Phones","OtterBox Defender Series Case - Samsung Galaxy S4"
"9176","CA-2018-119424","12/6/2018","14/06/2018","Sarah Brown","Kent","Second Class","SB-20185","United States","Consumer","19.44","Washington","98031","West","OFF-PA-10001639","Office Supplies","Paper","Xerox 203"
"9177","CA-2017-118178","19/03/2017","24/03/2017","Corey Catlett","Nashville","Standard Class","CC-12610","United States","Corporate","31.086","Tennessee","37211","South","OFF-BI-10001153","Office Supplies","Binders","Ibico Recycled Grain-Textured Covers"
"9178","CA-2017-166618","14/11/2017","18/11/2017","Darren Powers","New York City","Standard Class","DP-13000","United States","Consumer","13.98","New York","10035","East","TEC-PH-10003356","Technology","Phones","SmartStand Mobile Device Holder, Assorted Colors"
"9179","CA-2017-166618","14/11/2017","18/11/2017","Darren Powers","New York City","Standard Class","DP-13000","United States","Consumer","23.65","New York","10035","East","OFF-AR-10001725","Office Supplies","Art","Boston Home & Office Model 2000 Electric Pencil Sharpeners"
"9180","CA-2018-156776","7/8/2018","11/8/2018","Jeremy Lonsdale","Westminster","Standard Class","JL-15505","United States","Consumer","707.88","California","92683","West","TEC-PH-10002415","Technology","Phones","Polycom VoiceStation 500 Conference phone"
"9181","CA-2018-156776","7/8/2018","11/8/2018","Jeremy Lonsdale","Westminster","Standard Class","JL-15505","United States","Consumer","11.952","California","92683","West","OFF-BI-10003355","Office Supplies","Binders","Cardinal Holdit Business Card Pockets"
"9182","CA-2018-156776","7/8/2018","11/8/2018","Jeremy Lonsdale","Westminster","Standard Class","JL-15505","United States","Consumer","31.128","California","92683","West","OFF-BI-10000216","Office Supplies","Binders","Mead 1st Gear 2 Zipper Binder, Asst. Colors"
"9183","CA-2018-156776","7/8/2018","11/8/2018","Jeremy Lonsdale","Westminster","Standard Class","JL-15505","United States","Consumer","55.76","California","92683","West","TEC-AC-10004803","Technology","Accessories","Sony Micro Vault Click 4 GB USB 2.0 Flash Drive"
"9184","CA-2018-156776","7/8/2018","11/8/2018","Jeremy Lonsdale","Westminster","Standard Class","JL-15505","United States","Consumer","24.56","California","92683","West","OFF-PA-10001970","Office Supplies","Paper","Xerox 1881"
"9185","CA-2018-156776","7/8/2018","11/8/2018","Jeremy Lonsdale","Westminster","Standard Class","JL-15505","United States","Consumer","51.75","California","92683","West","FUR-FU-10004848","Furniture","Furnishings","Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock"
